MTV-1,#genre#
於毅-君生吾未生,http://em.21dtv.com/songs/60170090.mkv
一菲-紅顏醉,http://em.21dtv.com/songs/60170089.mkv
一菲-我們說好的,http://em.21dtv.com/songs/60170088.mkv
一菲-彈指笙歌,http://em.21dtv.com/songs/60170087.mkv
XJ組合-星際之歌,http://em.21dtv.com/songs/60170086.mkv
Mr.mo-聽風吟,http://em.21dtv.com/songs/60170085.mkv
HITA-木蘭香,http://em.21dtv.com/songs/60170084.mkv
HITA-凜冬將至,http://em.21dtv.com/songs/60170083.mkv
Hickey喜祺-Monkey
 World,http://em.21dtv.com/songs/60170082.mkv
Darksun-夢飛翔,http://em.21dtv.com/songs/60170081.mkv
Darksun-心印,http://em.21dtv.com/songs/60170080.mkv
Polina Gagarina-Спектакль Oкончен,http://em.21dtv.com/songs/60170079.mkv
劉歡-去者+情怨,http://em.21dtv.com/songs/60170078.mkv
吳青峰-地心,http://em.21dtv.com/songs/60170077.mkv
聲入人心男團-好想大聲說愛你,http://em.21dtv.com/songs/60170076.mkv
楊乃文-浪里游,http://em.21dtv.com/songs/60170075.mkv
楊坤-真的很在乎,http://em.21dtv.com/songs/60170074.mkv
畢書盡-Nothing At All,http://em.21dtv.com/songs/60170073.mkv
許靖韻-獻世,http://em.21dtv.com/songs/60170072.mkv
齊豫-歡顏,http://em.21dtv.com/songs/60170071.mkv
羅勵林-新游子夢,http://em.21dtv.com/songs/60170070.mkv
張敬軒-可惜我是水瓶座,http://em.21dtv.com/songs/60170069.mkv
相隨-江南夜色濃,http://em.21dtv.com/songs/60170068.mkv
MOONBOI+李開心+王澤-可不可以給我你的微信,http://em.21dtv.com/songs/60170067.mkv
$UN+N1FT-鬧Now,http://em.21dtv.com/songs/60170066.mkv
Dear Jane-無憾的生存,http://em.21dtv.com/songs/60170065.mkv
佑可貓+DMYoung-將進酒,http://em.21dtv.com/songs/60170064.mkv
佟娜+趙景春+吳彥凝+澤旺多吉-難說再見,http://em.21dtv.com/songs/60170063.mkv
佟娜-海這邊海那邊,http://em.21dtv.com/songs/60170062.mkv
側田-懷很舊的舊,http://em.21dtv.com/songs/60170061.mkv
劉芷融-碼頭姑娘,http://em.21dtv.com/songs/60170060.mkv
卓舒晨-箏語,http://em.21dtv.com/songs/60170059.mkv
姚慧汶-錯就錯了,http://em.21dtv.com/songs/60170058.mkv
小柯-給回憶,http://em.21dtv.com/songs/60170057.mkv
展展與羅羅-一個人,http://em.21dtv.com/songs/60170056.mkv
張磊+劉惜君-一念三千,http://em.21dtv.com/songs/60170055.mkv
徐佳瑩-一句話的宇宙,http://em.21dtv.com/songs/60170054.mkv
易秒英-何日等來釆花郎,http://em.21dtv.com/songs/60170053.mkv
李雨兒-紅色戀人,http://em.21dtv.com/songs/60170052.mkv
湯非+王莉-軍人本色,http://em.21dtv.com/songs/60170051.mkv
沙溢+尼格買提·熱合曼+白凱南-快樂男子漢,http://em.21dtv.com/songs/60170050.mkv
王瑩-邊境的小鳥,http://em.21dtv.com/songs/60170049.mkv
祁隆-你的幸福不是我的,http://em.21dtv.com/songs/60170048.mkv
許廷鏗-偽人,http://em.21dtv.com/songs/60170047.mkv
趙景春+於秋穎-難說再見,http://em.21dtv.com/songs/60170046.mkv
陳家樂-暗里着迷,http://em.21dtv.com/songs/60170045.mkv
馬吟吟-懂我的人,http://em.21dtv.com/songs/60170044.mkv
丁丁-路之遙,http://em.21dtv.com/songs/60170043.mkv
付豪-思念,http://em.21dtv.com/songs/60170042.mkv
養雞-浪漫星球,http://em.21dtv.com/songs/60170041.mkv
劉人語-心跳的證明,http://em.21dtv.com/songs/60170040.mkv
劉惜君-深淵的等待,http://em.21dtv.com/songs/60170039.mkv
劉老板-兄弟再干一杯,http://em.21dtv.com/songs/60170038.mkv
嗨戰隊-心星,http://em.21dtv.com/songs/60170037.mkv
孫莞-海盜船長,http://em.21dtv.com/songs/60170036.mkv
尹姝貽-在你身旁,http://em.21dtv.com/songs/60170035.mkv
張含韻-一百萬個可能,http://em.21dtv.com/songs/60170034.mkv
歌一生+音樂走廊-阿妹河邊等情郎,http://em.21dtv.com/songs/60170033.mkv
洛一+張擎+危雅楠-山的情水的愛,http://em.21dtv.com/songs/60170032.mkv
袁野-未央夜,http://em.21dtv.com/songs/60170031.mkv
路志剛-家鄉的棗樹,http://em.21dtv.com/songs/60170030.mkv
鄧鼓-宿命,http://em.21dtv.com/songs/60170029.mkv
陳楚生+胡莎莎-招搖,http://em.21dtv.com/songs/60170028.mkv
雷佳+韓磊-國泰民安,http://em.21dtv.com/songs/60170027.mkv
雷佳-我用生命守護你,http://em.21dtv.com/songs/60170026.mkv
高進-失控,http://em.21dtv.com/songs/60170025.mkv
龔淑均-希望你不幸福,http://em.21dtv.com/songs/60170024.mkv
龔爽-黃河水繞着准格爾流,http://em.21dtv.com/songs/60170023.mkv
MXM-Diamond Girl,http://em.21dtv.com/songs/60170022.mkv
MXM-Good Day,http://em.21dtv.com/songs/60170021.mkv
MXM-I'm The One,http://em.21dtv.com/songs/60170020.mkv
一只舟-想念媽媽,http://em.21dtv.com/songs/60170019.mkv
云飛-桃花紅杏花白,http://em.21dtv.com/songs/60170018.mkv
伍嘉成+Yamy-新鮮感,http://em.21dtv.com/songs/60170017.mkv
吳亞君-愛你那么深,http://em.21dtv.com/songs/60170016.mkv
喻越越-千年的約定,http://em.21dtv.com/songs/60170015.mkv
天籟天-花好月圓紅塵戀,http://em.21dtv.com/songs/60170014.mkv
姜育恆-生命的賭徒,http://em.21dtv.com/songs/60170013.mkv
孫藝琪-情火,http://em.21dtv.com/songs/60170012.mkv
容祖兒-戎對妝,http://em.21dtv.com/songs/60170011.mkv
廖芊芊-故鄉在心上,http://em.21dtv.com/songs/60170010.mkv
張英席-晚風吹過哨塔,http://em.21dtv.com/songs/60170009.mkv
文慧如-愛情十萬個為什么,http://em.21dtv.com/songs/60170008.mkv
李千那+李英宏-愛的太超過,http://em.21dtv.com/songs/60170007.mkv
王相周-藏香,http://em.21dtv.com/songs/60170006.mkv
瑞瑪席丹-脆弱的勇氣,http://em.21dtv.com/songs/60170005.mkv
雷佳-女兒情,http://em.21dtv.com/songs/60170004.mkv
音頻怪物-醉光陰,http://em.21dtv.com/songs/60170003.mkv
風語-我在夢里等你,http://em.21dtv.com/songs/60170002.mkv
黎明-傷心的背后,http://em.21dtv.com/songs/60170001.mkv
Ha Jin-We All Lie,http://em.21dtv.com/songs/60170000.mkv
Lol-Trigger,http://em.21dtv.com/songs/60169999.mkv
MACO-Dear Angel,http://em.21dtv.com/songs/60169998.mkv
S.I.N.G女團-鬧元宵,http://em.21dtv.com/songs/60169997.mkv
姜永-友情之花,http://em.21dtv.com/songs/60169996.mkv
姜永-我的季節,http://em.21dtv.com/songs/60169995.mkv
安心亞-Chillaxing,http://em.21dtv.com/songs/60169994.mkv
方玥-你呀,http://em.21dtv.com/songs/60169993.mkv
木及少年-專屬愛稱,http://em.21dtv.com/songs/60169992.mkv
林彥俊-剛好的傷口,http://em.21dtv.com/songs/60169991.mkv
果味VC-日落,http://em.21dtv.com/songs/60169990.mkv
梁龍-溫柔的外星人,http://em.21dtv.com/songs/60169989.mkv
王北車-忽然之間,http://em.21dtv.com/songs/60169988.mkv
薛明媛-不就是落單,http://em.21dtv.com/songs/60169987.mkv
許靖韻-Improper,http://em.21dtv.com/songs/60169986.mkv
金玟岐-勇敢者的告別,http://em.21dtv.com/songs/60169985.mkv
陳明真+好妹妹樂隊-到哪里找那么好的人,http://em.21dtv.com/songs/60169984.mkv
陳柯宇-就是胖了怎么着,http://em.21dtv.com/songs/60169983.mkv
陳柯宇-生僻字(錦鯉版),http://em.21dtv.com/songs/60169982.mkv
221小伙伴-遙遠的你,http://em.21dtv.com/songs/60169981.mkv
Ella Mai-Shot Clock,http://em.21dtv.com/songs/60169980.mkv
Gifty-窗外的顏色,http://em.21dtv.com/songs/60169979.mkv
Lil Durk-Habits,http://em.21dtv.com/songs/60169978.mkv
Lil Tjay-Brothers,http://em.21dtv.com/songs/60169977.mkv
lilMoGo+唧唧JIJI-一點點,http://em.21dtv.com/songs/60169976.mkv
一口甜-小太陽,http://em.21dtv.com/songs/60169975.mkv
於翔北-去墾丁淋場雨再走開,http://em.21dtv.com/songs/60169974.mkv
冰塊先生-她的周六夜,http://em.21dtv.com/songs/60169973.mkv
吾尊-當你走了,http://em.21dtv.com/songs/60169972.mkv
唐老師+烏鴉-買條街,http://em.21dtv.com/songs/60169971.mkv
姚飛-哥們帶你搞事,http://em.21dtv.com/songs/60169970.mkv
孫羽幽-小哥哥一起嗎,http://em.21dtv.com/songs/60169969.mkv
杜侑澎-飛雪,http://em.21dtv.com/songs/60169968.mkv
楊璐-短發女孩,http://em.21dtv.com/songs/60169967.mkv
愛星人-意大利海,http://em.21dtv.com/songs/60169966.mkv
王貳浪-戀曲2018,http://em.21dtv.com/songs/60169965.mkv
超暖-時光與物,http://em.21dtv.com/songs/60169964.mkv
雨木-家書,http://em.21dtv.com/songs/60169963.mkv
Bad Bunny+Jennifer Lopez-Te Guste,http://em.21dtv.com/songs/60169962.mkv
M-SIR-新起點,http://em.21dtv.com/songs/60169961.mkv
Oner-天賦益稟,http://em.21dtv.com/songs/60169960.mkv
樂華七子NEXT-Excuses,http://em.21dtv.com/songs/60169959.mkv
劉宇寧(摩登兄弟)-寧願,http://em.21dtv.com/songs/60169958.mkv
吳卓源(Julia Wu)-80486,http://em.21dtv.com/songs/60169957.mkv
周興哲-至少我還記得,http://em.21dtv.com/songs/60169956.mkv
小青龍-瀟灑每一天,http://em.21dtv.com/songs/60169955.mkv
山田タマル-Scarborough Fair,http://em.21dtv.com/songs/60169954.mkv
望海高歌-一場邂逅一生的愛,http://em.21dtv.com/songs/60169953.mkv
梁龍-Dream Bigger,http://em.21dtv.com/songs/60169952.mkv
檀燒+林斜陽+長歌紅影亂-扶搖山音,http://em.21dtv.com/songs/60169951.mkv
激膚樂團-散落,http://em.21dtv.com/songs/60169950.mkv
火箭少女101-橫沖直撞下一站,http://em.21dtv.com/songs/60169949.mkv
王大培-那么近那么遠,http://em.21dtv.com/songs/60169948.mkv
王心凌-生命中的美好缺憾,http://em.21dtv.com/songs/60169947.mkv
王穎+顧偉-媽媽忍不住擔心你,http://em.21dtv.com/songs/60169946.mkv
田蕊妮-側面,http://em.21dtv.com/songs/60169945.mkv
田蕊妮-青春常駐,http://em.21dtv.com/songs/60169944.mkv
竹桑-竹清疏客,http://em.21dtv.com/songs/60169943.mkv
老王樂隊-那些失眠的夜與難以忘懷的事,http://em.21dtv.com/songs/60169942.mkv
范丞丞-啞劇,http://em.21dtv.com/songs/60169941.mkv
許若蘭-發現,http://em.21dtv.com/songs/60169940.mkv
路默依-德古拉,http://em.21dtv.com/songs/60169939.mkv
錦零-剛烈女子,http://em.21dtv.com/songs/60169938.mkv
陳杰瑞-痛也愛你,http://em.21dtv.com/songs/60169937.mkv
Maluma+Shakira-Clandestino,http://em.21dtv.com/songs/60169936.mkv
Marshmello+Anne-Marie,http://em.21dtv.com/songs/60169935.mkv
蔡依林-玫瑰少年,http://em.21dtv.com/songs/60169934.mkv
賀一航-大口喝酒大聲唱歌,http://em.21dtv.com/songs/60169933.mkv
趙根碩-愛都烏有,http://em.21dtv.com/songs/60169932.mkv
趙根碩-這一次,http://em.21dtv.com/songs/60169931.mkv
陳果-沉默是金,http://em.21dtv.com/songs/60169930.mkv
高雨兒-化羽,http://em.21dtv.com/songs/60169929.mkv
Avril Lavigne+Nicki Minaj-Dumb Blonde,http://em.21dtv.com/songs/60169928.mkv
Justin-After Leaving,http://em.21dtv.com/songs/60169927.mkv
烏蘭圖雅-草原花,http://em.21dtv.com/songs/60169926.mkv
劉人語-無人島,http://em.21dtv.com/songs/60169925.mkv
古巨基+胡定欣-亂世情侶,http://em.21dtv.com/songs/60169924.mkv
大平-孝敬爹和媽,http://em.21dtv.com/songs/60169923.mkv
安偉+鄧福如-Sweetheart,http://em.21dtv.com/songs/60169922.mkv
安子與九妹-迷途的羔羊,http://em.21dtv.com/songs/60169921.mkv
夢檸-有你的甜,http://em.21dtv.com/songs/60169920.mkv
畢雯珺-Goodnight To You,http://em.21dtv.com/songs/60169919.mkv
王嘉誠+黃驍鵬+肖鶴-偏執的夢,http://em.21dtv.com/songs/60169918.mkv
田蕊妮-半天假,http://em.21dtv.com/songs/60169917.mkv
耿斯漢-打倒你的偶像,http://em.21dtv.com/songs/60169916.mkv
胡芳芳-花我全部都給你,http://em.21dtv.com/songs/60169915.mkv
蔡徐坤-沒有意外,http://em.21dtv.com/songs/60169914.mkv
袁婭維-天鵝之歌,http://em.21dtv.com/songs/60169913.mkv
阿幼朵-水月亮,http://em.21dtv.com/songs/60169912.mkv
雷佳-國家寶藏插曲聯唱,http://em.21dtv.com/songs/60169911.mkv
韓寒-奉獻,http://em.21dtv.com/songs/60169910.mkv
Borgore+Juicy J-Magic Trick,http://em.21dtv.com/songs/60169909.mkv
Connie Talbot-Amazing Grace,http://em.21dtv.com/songs/60169908.mkv
劉至佳-一路向西,http://em.21dtv.com/songs/60169907.mkv
雙笙+泠鳶yousa-朝汐,http://em.21dtv.com/songs/60169906.mkv
奕愷-靜音,http://em.21dtv.com/songs/60169905.mkv
排骨教主-入畫,http://em.21dtv.com/songs/60169904.mkv
沈以誠-形容,http://em.21dtv.com/songs/60169903.mkv
王琪-你是我心里的痛,http://em.21dtv.com/songs/60169902.mkv
秦嵐-十二美人圖,http://em.21dtv.com/songs/60169901.mkv
群星-青春暢想,http://em.21dtv.com/songs/60169900.mkv
萌萌噠天團-超級偶像,http://em.21dtv.com/songs/60169899.mkv
譚聯耀-你是,http://em.21dtv.com/songs/60169898.mkv
鐘楚曦-蘭若仙蹤,http://em.21dtv.com/songs/60169897.mkv
霜竭-意難平,http://em.21dtv.com/songs/60169896.mkv
音樂走廊+歌一生-親愛的別讓我失去你,http://em.21dtv.com/songs/60169895.mkv
音樂走廊+歌一生-只想和你在一起,http://em.21dtv.com/songs/60169894.mkv
馬良+花粥-這個大叔不太冷,http://em.21dtv.com/songs/60169893.mkv
魏允熙-蘭若仙蹤,http://em.21dtv.com/songs/60169892.mkv
齊晨+小潘潘-說聲我愛你,http://em.21dtv.com/songs/60169891.mkv
per se-慶祝無意義,http://em.21dtv.com/songs/60169890.mkv
Teresa Yang-靈魂畫布,http://em.21dtv.com/songs/60169889.mkv
嚴藝丹-孤獨,http://em.21dtv.com/songs/60169888.mkv
孫語賽-重生,http://em.21dtv.com/songs/60169887.mkv
宋孟君-我把心借給了你,http://em.21dtv.com/song
s/60169886.mkv
巫啟賢-一路向西,http://em.21dtv.com/songs/60169885.mkv
張過年-我是真的愛你,http://em.21dtv.com/songs/60169884.mkv
我不李志-這座城市讓我感到如此孤單,http://em.21dtv.com/songs/60169883.mkv
楊宗緯-星,http://em.21dtv.com/songs/60169882.mkv
江美琪-怎么了嗎,http://em.21dtv.com/songs/60169881.mkv
洪嘉豪-好奇殺死愛,http://em.21dtv.com/songs/60169880.mkv
洪嘉豪-龜兔之愛,http://em.21dtv.com/songs/60169879.mkv
王瑞淇-觸摸不到你,http://em.21dtv.com/songs/60169878.mkv
蘇運瑩-IS,http://em.21dtv.com/songs/60169877.mkv
蘇運瑩-你擁有的是現在,http://em.21dtv.com/songs/60169876.mkv
蘇運瑩-女人珍珠般的心,http://em.21dtv.com/songs/60169875.mkv
金志文-奇冀,http://em.21dtv.com/songs/60169874.mkv
陳蘿莉-戀戀,http://em.21dtv.com/songs/60169873.mkv
Clean Bandit+Luis Fonsi+Marina-Baby,http://em.21dtv.com/songs/60169872.mkv
James Arthur+Anne-Marie,http://em.21dtv.com/songs/60169871.mkv
Offset+Madison Beer-Hurts Like Hell,http://em.21dtv.com/songs/60169870.mkv
Zion.T+澀琪-Hello Tutorial,http://em.21dtv.com/songs/60169869.mkv
七朵組合-對春聯,http://em.21dtv.com/songs/60169868.mkv
丹寶-一生等你,http://em.21dtv.com/songs/60169867.mkv
樂華七子NEXT-Back To You,http://em.21dtv.com/songs/60169866.mkv
光澤-陪伴,http://em.21dtv.com/songs/60169865.mkv
馮提莫-元氣滿滿,http://em.21dtv.com/songs/60169864.mkv
冷松+丁贏+尹菲-拿去花,http://em.21dtv.com/songs/60169863.mkv
劉增瞳-你,http://em.21dtv.com/songs/60169862.mkv
MTV-2,#genre#
方鉑深-各自幸福,http://em.21dtv.com/songs/60169861.mkv
易欣-唱首情歌忘了你,http://em.21dtv.com/songs/60169860.mkv
江美琪-成為我自己,http://em.21dtv.com/songs/60169859.mkv
潘粵明-逆流而上的你,http://em.21dtv.com/songs/60169858.mkv
王玉萌-浪子回頭,http://em.21dtv.com/songs/60169857.mkv
璟年+林玉涵+獨立社-無辜,http://em.21dtv.com/songs/60169856.mkv
白小白-直到有天我們都變老,http://em.21dtv.com/songs/60169855.mkv
呂薔-蝸牛,http://em.21dtv.com/songs/60169854.mkv
文慧如-親愛的你,http://em.21dtv.com/songs/60169853.mkv
曹雅雯-天生一對,http://em.21dtv.com/songs/60169852.mkv
李千那-紅塵笑,http://em.21dtv.com/songs/60169851.mkv
林愷倫-FACETIME,http://em.21dtv.com/songs/60169850.mkv
白安-一日一生,http://em.21dtv.com/songs/60169849.mkv
知更-風箏白云,http://em.21dtv.com/songs/60169848.mkv
陳凱欣-有情無份,http://em.21dtv.com/songs/60169847.mkv
陳凱欣-老伴,http://em.21dtv.com/songs/60169846.mkv
陳淑萍-有你袂孤單,http://em.21dtv.com/songs/60169845.mkv
陳淑萍-愛的苦酒,http://em.21dtv.com/songs/60169844.mkv
陳淑萍-約定,http://em.21dtv.com/songs/60169843.mkv
黃子佼-再見過去,http://em.21dtv.com/songs/60169842.mkv
Kristian Kostov-I See Fire,http://em.21dtv.com/songs/60169841.mkv
Polina Gagarina-Hurt,http://em.21dtv.com/songs/60169840.mkv
劉歡-巴黎晴空下+挪威森林,http://em.21dtv.com/songs/60169839.mkv
吳青峰-逃亡,http://em.21dtv.com/songs/60169838.mkv
聲入人心男團-心臟,http://em.21dtv.com/songs/60169837.mkv
楊乃文-女爵,http://em.21dtv.com/songs/60169836.mkv
楊坤-拒絕再玩+Adventure Of A Lifetime,http://em.21dtv.com/songs/60169835.mkv
齊豫-一條日光大道,http://em.21dtv.com/songs/60169834.mkv
TIZZY BAC-深海怪物,http://em.21dtv.com/songs/60169833.mkv
嚴正嵐-花朵,http://em.21dtv.com/songs/60169832.mkv
謝和弦-就是在講你喔,http://em.21dtv.com/songs/60169831.mkv
邱詩凌-笑着笑着就過了,http://em.21dtv.com/songs/60169830.mkv
陳凱欣-心聲聲聲,http://em.21dtv.com/songs/60169829.mkv
陳凱欣-恨情歌,http://em.21dtv.com/songs/60169828.mkv
ELLA+張軒睿-心不名狀,http://em.21dtv.com/songs/60169827.mkv
大合唱-麻麻雀雀,http://em.21dtv.com/songs/60169826.mkv
李千那-那A安呢,http://em.21dtv.com/songs/60169825.mkv
王彩樺+澎恰恰+許富凱-拜請拜請,http://em.21dtv.com/songs/60169824.mkv
瑞瑪席丹-脆弱的勇氣,http://em.21dtv.com/songs/60169823.mkv
頑童MJ116-騙吃騙吃,http://em.21dtv.com/songs/60169822.mkv
留聲玩具-晚安,http://em.21dtv.com/songs/60169821.mkv
芋頭-這酸爽,http://em.21dtv.com/songs/60169820.mkv
藍心羽-最動聽的情話是票買好了,http://em.21dtv.com/songs/60169819.mkv
阿云嘎-執着的夢,http://em.21dtv.com/songs/60169818.mkv
阿涵-到此為止,http://em.21dtv.com/songs/60169817.mkv
紅雨-旗袍女兒情,http://em.21dtv.com/songs/60169816.mkv
瘋往北吹+嬰子-曾經相愛的那個人,http://em.21dtv.com/songs/60169815.mkv
殷秀梅-百花迎春,http://em.21dtv.com/songs/60169814.mkv
楊晨暉-想你的雨夜,http://em.21dtv.com/songs/60169813.mkv
夏菲兒-多想時光能倒回,http://em.21dtv.com/songs/60169812.mkv
哈毓春-弱水三千為你醉,http://em.21dtv.com/songs/60169811.mkv
黃齡+宋黛霆-鞋底濺起的水花,http://em.21dtv.com/songs/60169810.mkv
黃紹祖-奔向你,http://em.21dtv.com/songs/60169809.mkv
黃思思-絨花,http://em.21dtv.com/songs/60169808.mkv
鹿先森樂隊-我們擁抱親吻相愛的人,http://em.21dtv.com/songs/60169807.mkv
鹿先森樂隊-願長夜里有人陪你說話,http://em.21dtv.com/songs/60169806.mkv
鹿先森樂隊-你喜歡海卻不喜歡山,http://em.21dtv.com/songs/60169805.mkv
鹿先森樂隊-他,http://em.21dtv.com/songs/60169804.mkv
鸞音社-桃花妝,http://em.21dtv.com/songs/60169803.mkv
魯偉-全怪我,http://em.21dtv.com/songs/60169802.mkv
高永熙-愛你愛你,http://em.21dtv.com/songs/60169801.mkv
馬斌+阿西古浪+加日龍嘉+祝生-涼山姑娘,http://em.21dtv.com/songs/60169800.mkv
馬如龍+郭心雨-和你去旅行,http://em.21dtv.com/songs/60169799.mkv
飛翔-光彩中國人,http://em.21dtv.com/songs/60169798.mkv
陳文浩-同一個世界同一個浪鯨,http://em.21dtv.com/songs/60169797.mkv
陳卿-家在宿松,http://em.21dtv.com/songs/60169796.mkv
金莞鈞-綠韻,http://em.21dtv.com/songs/60169795.mkv
金莞鈞-姑娘嫁人了,http://em.21dtv.com/songs/60169794.mkv
金楊-遛狗,http://em.21dtv.com/songs/60169793.mkv
金嗓子-桃花簾,http://em.21dtv.com/songs/60169792.mkv
